MPRN,Meter Serial Number,Read Value,Read Type,Read Date and End Time
10001583637,000000000024709845,0.0240,Active Import Interval (kWh),11-07-2025 21:30
10001583637,000000000024709845,0.0230,Active Import Interval (kWh),11-07-2025 21:00
10001583637,000000000024709845,0.0230,Active Import Interval (kWh),11-07-2025 20:30
10001583637,000000000024709845,0.0240,Active Import Interval (kWh),11-07-2025 20:00
10001583637,000000000024709845,0.0180,Active Import Interval (kWh),11-07-2025 19:30
10001583637,000000000024709845,0.0190,Active Import Interval (kWh),11-07-2025 19:00
10001583637,000000000024709845,0.0190,Active Import Interval (kWh),11-07-2025 18:30
10001583637,000000000024709845,0.0230,Active Import Interval (kWh),11-07-2025 18:00
10001583637,000000000024709845,0.0230,Active Import Interval (kWh),11-07-2025 17:30
10001583637,000000000024709845,0.0220,Active Import Interval (kWh),11-07-2025 17:00
10001583637,000000000024709845,0.0230,Active Import Interval (kWh),11-07-2025 16:30
10001583637,000000000024709845,0.0310,Active Import Interval (kWh),11-07-2025 16:00
10001583637,000000000024709845,0.0260,Active Import Interval (kWh),11-07-2025 15:30
10001583637,000000000024709845,0.0350,Active Import Interval (kWh),11-07-2025 15:00
10001583637,000000000024709845,0.0240,Active Import Interval (kWh),11-07-2025 14:30
10001583637,000000000024709845,0.0240,Active Import Interval (kWh),11-07-2025 14:00
10001583637,000000000024709845,0.0280,Active Import Interval (kWh),11-07-2025 13:30
10001583637,000000000024709845,0.0310,Active Import Interval (kWh),11-07-2025 13:00
10001583637,000000000024709845,0.1510,Active Import Interval (kWh),11-07-2025 12:30
10001583637,000000000024709845,0.3120,Active Import Interval (kWh),11-07-2025 12:00
10001583637,000000000024709845,0.0470,Active Import Interval (kWh),11-07-2025 11:30
10001583637,000000000024709845,0.0480,Active Import Interval (kWh),11-07-2025 11:00
10001583637,000000000024709845,0.0380,Active Import Interval (kWh),11-07-2025 10:30
10001583637,000000000024709845,0.1320,Active Import Interval (kWh),11-07-2025 10:00
10001583637,000000000024709845,0.1010,Active Import Interval (kWh),11-07-2025 09:30
10001583637,000000000024709845,0.0350,Active Import Interval (kWh),11-07-2025 09:00
10001583637,000000000024709845,0.0240,Active Import Interval (kWh),11-07-2025 08:30
10001583637,000000000024709845,0.0160,Active Import Interval (kWh),11-07-2025 08:00
10001583637,000000000024709845,0.0270,Active Import Interval (kWh),11-07-2025 07:30
10001583637,000000000024709845,0.0180,Active Import Interval (kWh),11-07-2025 07:00
10001583637,000000000024709845,0.7560,Active Import Interval (kWh),11-07-2025 06:30
10001583637,000000000024709845,0.9080,Active Import Interval (kWh),11-07-2025 06:00
10001583637,000000000024709845,0.0140,Active Import Interval (kWh),11-07-2025 05:30
10001583637,000000000024709845,0.0250,Active Import Interval (kWh),11-07-2025 05:00
10001583637,000000000024709845,0.7970,Active Import Interval (kWh),11-07-2025 04:30
10001583637,000000000024709845,1.5620,Active Import Interval (kWh),11-07-2025 04:00
10001583637,000000000024709845,1.5760,Active Import Interval (kWh),11-07-2025 03:30
10001583637,000000000024709845,1.1400,Active Import Interval (kWh),11-07-2025 03:00
10001583637,000000000024709845,0.0180,Active Import Interval (kWh),11-07-2025 02:30
10001583637,000000000024709845,0.0270,Active Import Interval (kWh),11-07-2025 02:00
10001583637,000000000024709845,0.0350,Active Import Interval (kWh),11-07-2025 01:30
10001583637,000000000024709845,0.0410,Active Import Interval (kWh),11-07-2025 01:00
10001583637,000000000024709845,0.0310,Active Import Interval (kWh),11-07-2025 00:30
10001583637,000000000024709845,0.0390,Active Import Interval (kWh),11-07-2025 00:00
10001583637,000000000024709845,0.0410,Active Import Interval (kWh),10-07-2025 23:30
10001583637,000000000024709845,0.0390,Active Import Interval (kWh),10-07-2025 23:00
10001583637,000000000024709845,0.0360,Active Import Interval (kWh),10-07-2025 22:30
10001583637,000000000024709845,0.0370,Active Import Interval (kWh),10-07-2025 22:00
10001583637,000000000024709845,0.7440,Active Import Interval (kWh),10-07-2025 21:30
10001583637,000000000024709845,0.0640,Active Import Interval (kWh),10-07-2025 21:00
10001583637,000000000024709845,0.0610,Active Import Interval (kWh),10-07-2025 20:30
10001583637,000000000024709845,0.0520,Active Import Interval (kWh),10-07-2025 20:00
10001583637,000000000024709845,0.0370,Active Import Interval (kWh),10-07-2025 19:30
10001583637,000000000024709845,0.0300,Active Import Interval (kWh),10-07-2025 19:00
10001583637,000000000024709845,0.0640,Active Import Interval (kWh),10-07-2025 18:30
10001583637,000000000024709845,0.0350,Active Import Interval (kWh),10-07-2025 18:00
10001583637,000000000024709845,0.0340,Active Import Interval (kWh),10-07-2025 17:30
10001583637,000000000024709845,0.0250,Active Import Interval (kWh),10-07-2025 17:00
10001583637,000000000024709845,0.0470,Active Import Interval (kWh),10-07-2025 16:30
10001583637,000000000024709845,0.0520,Active Import Interval (kWh),10-07-2025 16:00
10001583637,000000000024709845,0.0420,Active Import Interval (kWh),10-07-2025 15:30
10001583637,000000000024709845,0.0270,Active Import Interval (kWh),10-07-2025 15:00
10001583637,000000000024709845,0.0280,Active Import Interval (kWh),10-07-2025 14:30
10001583637,000000000024709845,0.0270,Active Import Interval (kWh),10-07-2025 14:00
10001583637,000000000024709845,0.0320,Active Import Interval (kWh),10-07-2025 13:30
10001583637,000000000024709845,0.0410,Active Import Interval (kWh),10-07-2025 13:00
10001583637,000000000024709845,0.3120,Active Import Interval (kWh),10-07-2025 12:30
10001583637,000000000024709845,0.1690,Active Import Interval (kWh),10-07-2025 12:00
10001583637,000000000024709845,0.0420,Active Import Interval (kWh),10-07-2025 11:30
10001583637,000000000024709845,0.1060,Active Import Interval (kWh),10-07-2025 11:00
10001583637,000000000024709845,0.0700,Active Import Interval (kWh),10-07-2025 10:30
10001583637,000000000024709845,0.0760,Active Import Interval (kWh),10-07-2025 10:00
10001583637,000000000024709845,0.0970,Active Import Interval (kWh),10-07-2025 09:30
10001583637,000000000024709845,0.1510,Active Import Interval (kWh),10-07-2025 09:00
10001583637,000000000024709845,0.0150,Active Import Interval (kWh),10-07-2025 08:30
10001583637,000000000024709845,0.0600,Active Import Interval (kWh),10-07-2025 08:00
10001583637,000000000024709845,0.0260,Active Import Interval (kWh),10-07-2025 07:30
10001583637,000000000024709845,0.0120,Active Import Interval (kWh),10-07-2025 07:00
10001583637,000000000024709845,0.0280,Active Import Interval (kWh),10-07-2025 06:30
10001583637,000000000024709845,0.0290,Active Import Interval (kWh),10-07-2025 06:00
10001583637,000000000024709845,0.8540,Active Import Interval (kWh),10-07-2025 05:30
10001583637,000000000024709845,0.0300,Active Import Interval (kWh),10-07-2025 05:00
10001583637,000000000024709845,1.0110,Active Import Interval (kWh),10-07-2025 04:30
10001583637,000000000024709845,1.5970,Active Import Interval (kWh),10-07-2025 04:00
10001583637,000000000024709845,1.6030,Active Import Interval (kWh),10-07-2025 03:30
10001583637,000000000024709845,1.1590,Active Import Interval (kWh),10-07-2025 03:00
10001583637,000000000024709845,0.0310,Active Import Interval (kWh),10-07-2025 02:30
10001583637,000000000024709845,0.0270,Active Import Interval (kWh),10-07-2025 02:00
10001583637,000000000024709845,0.0390,Active Import Interval (kWh),10-07-2025 01:30
10001583637,000000000024709845,0.0460,Active Import Interval (kWh),10-07-2025 01:00
10001583637,000000000024709845,0.0460,Active Import Interval (kWh),10-07-2025 00:30
10001583637,000000000024709845,0.0330,Active Import Interval (kWh),10-07-2025 00:00
10001583637,000000000024709845,0.0390,Active Import Interval (kWh),09-07-2025 23:30
10001583637,000000000024709845,0.0790,Active Import Interval (kWh),09-07-2025 23:00
10001583637,000000000024709845,0.1040,Active Import Interval (kWh),09-07-2025 22:30
10001583637,000000000024709845,0.0580,Active Import Interval (kWh),09-07-2025 22:00
10001583637,000000000024709845,0.6220,Active Import Interval (kWh),09-07-2025 21:30
10001583637,000000000024709845,0.1420,Active Import Interval (kWh),09-07-2025 21:00
10001583637,000000000024709845,0.0610,Active Import Interval (kWh),09-07-2025 20:30
10001583637,000000000024709845,0.0710,Active Import Interval (kWh),09-07-2025 20:00
10001583637,000000000024709845,0.1140,Active Import Interval (kWh),09-07-2025 19:30
10001583637,000000000024709845,0.0650,Active Import Interval (kWh),09-07-2025 19:00
10001583637,000000000024709845,0.2120,Active Import Interval (kWh),09-07-2025 18:30
10001583637,000000000024709845,0.6750,Active Import Interval (kWh),09-07-2025 18:00
10001583637,000000000024709845,0.0990,Active Import Interval (kWh),09-07-2025 17:30
10001583637,000000000024709845,0.0440,Active Import Interval (kWh),09-07-2025 17:00
10001583637,000000000024709845,0.2980,Active Import Interval (kWh),09-07-2025 16:30
10001583637,000000000024709845,0.0730,Active Import Interval (kWh),09-07-2025 16:00
10001583637,000000000024709845,0.0440,Active Import Interval (kWh),09-07-2025 15:30
10001583637,000000000024709845,0.0420,Active Import Interval (kWh),09-07-2025 15:00
10001583637,000000000024709845,0.0550,Active Import Interval (kWh),09-07-2025 14:30
10001583637,000000000024709845,0.0800,Active Import Interval (kWh),09-07-2025 14:00
10001583637,000000000024709845,0.2030,Active Import Interval (kWh),09-07-2025 13:30
10001583637,000000000024709845,0.9280,Active Import Interval (kWh),09-07-2025 13:00
10001583637,000000000024709845,0.3730,Active Import Interval (kWh),09-07-2025 12:30
10001583637,000000000024709845,0.1510,Active Import Interval (kWh),09-07-2025 12:00
10001583637,000000000024709845,0.0210,Active Import Interval (kWh),09-07-2025 11:30
10001583637,000000000024709845,0.0360,Active Import Interval (kWh),09-07-2025 11:00
10001583637,000000000024709845,0.0630,Active Import Interval (kWh),09-07-2025 10:30
10001583637,000000000024709845,0.1000,Active Import Interval (kWh),09-07-2025 10:00
10001583637,000000000024709845,0.0410,Active Import Interval (kWh),09-07-2025 09:30
10001583637,000000000024709845,0.0260,Active Import Interval (kWh),09-07-2025 09:00
10001583637,000000000024709845,0.0570,Active Import Interval (kWh),09-07-2025 08:30
10001583637,000000000024709845,0.0290,Active Import Interval (kWh),09-07-2025 08:00
10001583637,000000000024709845,0.0130,Active Import Interval (kWh),09-07-2025 07:30
10001583637,000000000024709845,0.0300,Active Import Interval (kWh),09-07-2025 07:00
10001583637,000000000024709845,0.3210,Active Import Interval (kWh),09-07-2025 06:30
10001583637,000000000024709845,0.0190,Active Import Interval (kWh),09-07-2025 06:00
10001583637,000000000024709845,0.0340,Active Import Interval (kWh),09-07-2025 05:30
10001583637,000000000024709845,0.3460,Active Import Interval (kWh),09-07-2025 05:00
10001583637,000000000024709845,0.0230,Active Import Interval (kWh),09-07-2025 04:30
10001583637,000000000024709845,1.4050,Active Import Interval (kWh),09-07-2025 04:00
10001583637,000000000024709845,1.5780,Active Import Interval (kWh),09-07-2025 03:30
10001583637,000000000024709845,1.1500,Active Import Interval (kWh),09-07-2025 03:00
10001583637,000000000024709845,0.0300,Active Import Interval (kWh),09-07-2025 02:30
10001583637,000000000024709845,0.0240,Active Import Interval (kWh),09-07-2025 02:00
10001583637,000000000024709845,0.0190,Active Import Interval (kWh),09-07-2025 01:30
10001583637,000000000024709845,0.0310,Active Import Interval (kWh),09-07-2025 01:00
10001583637,000000000024709845,0.0350,Active Import Interval (kWh),09-07-2025 00:30
10001583637,000000000024709845,0.0390,Active Import Interval (kWh),09-07-2025 00:00
10001583637,000000000024709845,0.0440,Active Import Interval (kWh),08-07-2025 23:30
10001583637,000000000024709845,0.0540,Active Import Interval (kWh),08-07-2025 23:00
10001583637,000000000024709845,0.0640,Active Import Interval (kWh),08-07-2025 22:30
10001583637,000000000024709845,0.0550,Active Import Interval (kWh),08-07-2025 22:00
10001583637,000000000024709845,0.1430,Active Import Interval (kWh),08-07-2025 21:30
10001583637,000000000024709845,0.6110,Active Import Interval (kWh),08-07-2025 21:00
10001583637,000000000024709845,1.1070,Active Import Interval (kWh),08-07-2025 20:30
10001583637,000000000024709845,1.3440,Active Import Interval (kWh),08-07-2025 20:00
10001583637,000000000024709845,0.0550,Active Import Interval (kWh),08-07-2025 19:30
10001583637,000000000024709845,0.0530,Active Import Interval (kWh),08-07-2025 19:00
10001583637,000000000024709845,0.0640,Active Import Interval (kWh),08-07-2025 18:30
10001583637,000000000024709845,0.0790,Active Import Interval (kWh),08-07-2025 18:00
10001583637,000000000024709845,0.0500,Active Import Interval (kWh),08-07-2025 17:30
10001583637,000000000024709845,0.0670,Active Import Interval (kWh),08-07-2025 17:00
10001583637,000000000024709845,0.0990,Active Import Interval (kWh),08-07-2025 16:30
10001583637,000000000024709845,0.1200,Active Import Interval (kWh),08-07-2025 16:00
10001583637,000000000024709845,0.1500,Active Import Interval (kWh),08-07-2025 15:30
10001583637,000000000024709845,0.1230,Active Import Interval (kWh),08-07-2025 15:00
10001583637,000000000024709845,0.1260,Active Import Interval (kWh),08-07-2025 14:30
10001583637,000000000024709845,0.1130,Active Import Interval (kWh),08-07-2025 14:00
10001583637,000000000024709845,0.1780,Active Import Interval (kWh),08-07-2025 13:30
10001583637,000000000024709845,0.1660,Active Import Interval (kWh),08-07-2025 13:00
10001583637,000000000024709845,0.0670,Active Import Interval (kWh),08-07-2025 12:30
10001583637,000000000024709845,0.0240,Active Import Interval (kWh),08-07-2025 12:00
10001583637,000000000024709845,0.0250,Active Import Interval (kWh),08-07-2025 11:30
10001583637,000000000024709845,0.0200,Active Import Interval (kWh),08-07-2025 11:00
10001583637,000000000024709845,0.0140,Active Import Interval (kWh),08-07-2025 10:30
10001583637,000000000024709845,0.0310,Active Import Interval (kWh),08-07-2025 10:00
10001583637,000000000024709845,0.0240,Active Import Interval (kWh),08-07-2025 09:30
10001583637,000000000024709845,0.0670,Active Import Interval (kWh),08-07-2025 09:00
10001583637,000000000024709845,0.0140,Active Import Interval (kWh),08-07-2025 08:30
10001583637,000000000024709845,0.0300,Active Import Interval (kWh),08-07-2025 08:00
10001583637,000000000024709845,0.0350,Active Import Interval (kWh),08-07-2025 07:30
10001583637,000000000024709845,0.0800,Active Import Interval (kWh),08-07-2025 07:00
10001583637,000000000024709845,0.0260,Active Import Interval (kWh),08-07-2025 06:30
10001583637,000000000024709845,0.0150,Active Import Interval (kWh),08-07-2025 06:00
10001583637,000000000024709845,0.0230,Active Import Interval (kWh),08-07-2025 05:30
10001583637,000000000024709845,1.5360,Active Import Interval (kWh),08-07-2025 05:00
10001583637,000000000024709845,1.5940,Active Import Interval (kWh),08-07-2025 04:30
10001583637,000000000024709845,1.5960,Active Import Interval (kWh),08-07-2025 04:00
10001583637,000000000024709845,1.5930,Active Import Interval (kWh),08-07-2025 03:30
